time,log_return
2024-01-03 08:00:00+00:00,-0.00047255531683380067
2024-01-03 09:00:00+00:00,-0.000519707915859877
2024-01-03 10:00:00+00:00,-0.00056178017408906
2024-01-03 11:00:00+00:00,-0.0005981370002315011
2024-01-03 12:00:00+00:00,-0.0006282017589751409
2024-01-03 13:00:00+00:00,-0.0006514670486458854
2024-01-03 14:00:00+00:00,-0.0006675044170276462
2024-01-03 15:00:00+00:00,-0.0006759728210741727
2024-01-03 16:00:00+00:00,-0.0006766256597519188
2024-01-03 17:00:00+00:00,-0.0006693162362300664
2024-01-03 18:00:00+00:00,-0.0006540015355430426
2024-01-03 19:00:00+00:00,-0.0006307442360954365
2024-01-03 20:00:00+00:00,-0.0005997129073144654
2024-01-03 21:00:00+00:00,-0.0005611803807018006
2024-01-03 22:00:00+00:00,-0.0005155203167945429
2024-01-03 23:00:00+00:00,-0.00046320202540764047
2024-01-04 00:00:00+00:00,-0.0004047836302980333
2024-01-04 01:00:00+00:00,-0.0003409037013870636
2024-01-04 02:00:00+00:00,-0.00027227150726055505
2024-01-04 03:00:00+00:00,-0.00019965606724248582
2024-01-04 04:00:00+00:00,-0.0001238742053758889
2024-01-04 05:00:00+00:00,-4.577782768263562e-05
2024-01-04 06:00:00+00:00,3.375934126820207e-05
2024-01-04 07:00:00+00:00,0.00011385531646731675
2024-01-04 08:00:00+00:00,0.00019363345411401331
2024-01-04 09:00:00+00:00,0.00027223584552422216
2024-01-04 10:00:00+00:00,0.00034883625683240446
2024-01-04 11:00:00+00:00,0.0004226523777046515
2024-01-04 12:00:00+00:00,0.0004929571566281922
2024-01-04 13:00:00+00:00,0.0005590890190618482
2024-01-04 14:00:00+00:00,0.0006204607874406483
2024-01-04 15:00:00+00:00,0.0006765671482635823
2024-01-04 16:00:00+00:00,0.0007269905407229556
2024-01-04 17:00:00+00:00,0.0007714053729637956
2024-01-04 18:00:00+00:00,0.0008095805054508937
2024-01-04 19:00:00+00:00,0.0008413799753931915
2024-01-04 20:00:00+00:00,0.0008667619710329062
2024-01-04 21:00:00+00:00,0.0008857760991456476
2024-01-04 22:00:00+00:00,0.0008985590226207837
2024-01-04 23:00:00+00:00,0.0009053285768228243
2024-01-05 00:00:00+00:00,0.0009063765029342539
2024-01-05 01:00:00+00:00,0.0009020599630558936
2024-01-05 02:00:00+00:00,0.0008927920249604974
2024-01-05 03:00:00+00:00,0.0008790313235979436
2024-01-05 04:00:00+00:00,0.0008612711213554413
2024-01-05 05:00:00+00:00,0.0008400279993909602
2024-01-05 06:00:00+00:00,0.0008158304178839564
2024-01-05 07:00:00+00:00,0.0007892073836835633
2024-01-05 08:00:00+00:00,0.0007606774595798411
2024-01-05 09:00:00+00:00,0.0007307383403773084
2024-01-05 10:00:00+00:00,0.0006998572073084854
2024-01-05 11:00:00+00:00,0.0006684620543788581
2024-01-05 12:00:00+00:00,0.0006369341583614936
2024-01-05 13:00:00+00:00,0.0006056018388174176
2024-01-05 14:00:00+00:00,0.0005747356262351446
2024-01-05 15:00:00+00:00,0.000544544925747538
2024-01-05 16:00:00+00:00,0.0005151762315320542
2024-01-05 17:00:00+00:00,0.000486712913601726
2024-01-05 18:00:00+00:00,0.0004591765649400359
2024-01-05 19:00:00+00:00,0.00043252986352102017
2024-01-05 20:00:00+00:00,0.0004066808713767805
2024-01-05 21:00:00+00:00,0.00038148866219679905
2024-01-05 22:00:00+00:00,0.00035677014060023194
2024-01-05 23:00:00+00:00,0.00033230789079877497
2024-01-06 00:00:00+00:00,0.00030785887038848524
2024-01-06 01:00:00+00:00,0.00028316374692780255
2024-01-06 02:00:00+00:00,0.0002579566611494971
2024-01-06 03:00:00+00:00,0.00023197519140184705
2024-01-06 04:00:00+00:00,0.00020497028941097897
2024-01-06 05:00:00+00:00,0.00017671595779596204
2024-01-06 06:00:00+00:00,0.00014701844494557315
2024-01-06 07:00:00+00:00,0.00011572474277564014
2024-01-06 08:00:00+00:00,8.273018732613346e-05
2024-01-06 09:00:00+00:00,4.798498083211829e-05
2024-01-06 10:00:00+00:00,1.1499476429552324e-05
2024-01-06 11:00:00+00:00,-2.6651907426648673e-05
2024-01-06 12:00:00+00:00,-6.632824698088664e-05
2024-01-06 13:00:00+00:00,-0.00010732122074002057
2024-01-06 14:00:00+00:00,-0.00014935580502192206
2024-01-06 15:00:00+00:00,-0.00019209256430648524
2024-01-06 16:00:00+00:00,-0.00023513150931961168
2024-01-06 17:00:00+00:00,-0.00027801746232975844
2024-01-06 18:00:00+00:00,-0.00032024683681182426
2024-01-06 19:00:00+00:00,-0.0003612757081025039
2024-01-06 20:00:00+00:00,-0.00040052902356696533
2024-01-06 21:00:00+00:00,-0.00043741077570205077
2024-01-06 22:00:00+00:00,-0.0004713149400385134
2024-01-06 23:00:00+00:00,-0.0005016369621249061
2024-01-07 00:00:00+00:00,-0.0005277855646486167
2024-01-07 01:00:00+00:00,-0.000549194637156739
2024-01-07 02:00:00+00:00,-0.0005653349670683001
2024-01-07 03:00:00+00:00,-0.000575725571808993
2024-01-07 04:00:00+00:00,-0.0005799443979391995
2024-01-07 05:00:00+00:00,-0.000577638163974967
2024-01-07 06:00:00+00:00,-0.0005685311390113821
2024-01-07 07:00:00+00:00,-0.0005524326689465284
2024-01-07 08:00:00+00:00,-0.0005292432856825753
2024-01-07 09:00:00+00:00,-0.0004989592616796492
2024-01-07 10:00:00+00:00,-0.00046167550211891387
2024-01-07 11:00:00+00:00,-0.00041758669909562173
2024-01-07 12:00:00+00:00,-0.0003669867060655702
2024-01-07 13:00:00+00:00,-0.00031026612553015464
2024-01-07 14:00:00+00:00,-0.000247908137966799
2024-01-07 15:00:00+00:00,-0.00018048263458754116
2024-01-07 16:00:00+00:00,-0.00010863874994197393
2024-01-07 17:00:00+00:00,-3.309592199711057e-05
2024-01-07 18:00:00+00:00,4.536636351233658e-05
2024-01-07 19:00:00+00:00,0.00012591996155331478
2024-01-07 20:00:00+00:00,0.00020770038362965038
2024-01-07 21:00:00+00:00,0.0002898198170141314
2024-01-07 22:00:00+00:00,0.00037138060929691754
2024-01-07 23:00:00+00:00,0.00045148897074806364
2024-01-08 00:00:00+00:00,0.0005292686424517265
2024-01-08 01:00:00+00:00,0.0006038742786039625
2024-01-08 02:00:00+00:00,0.0006745042967676871
2024-01-08 03:00:00+00:00,0.0007404129601397069
2024-01-08 04:00:00+00:00,0.0008009214708001812
2024-01-08 05:00:00+00:00,0.0008554278721848473
2024-01-08 06:00:00+00:00,0.0009034155822574418
2024-01-08 07:00:00+00:00,0.000944460405596639
2024-01-08 08:00:00+00:00,0.0009782359023105815
2024-01-08 09:00:00+00:00,0.0010045170237553585
2024-01-08 10:00:00+00:00,0.0010231819588166224
2024-01-08 11:00:00+00:00,0.0010342121693367485
2024-01-08 12:00:00+00:00,0.001037690628433712
2024-01-08 13:00:00+00:00,0.001033798310255996
2024-01-08 14:00:00+00:00,0.0010228090134521374
2024-01-08 15:00:00+00:00,0.0010050826326278603
2024-01-08 16:00:00+00:00,0.0009810570216778481
2024-01-08 17:00:00+00:00,0.0009512386195215879
2024-01-08 18:00:00+00:00,0.0009161920319127047
2024-01-08 19:00:00+00:00,0.0008765287821695852
2024-01-08 20:00:00+00:00,0.0008328954585135075
2024-01-08 21:00:00+00:00,0.0007859614959090634
2024-01-08 22:00:00+00:00,0.0007364068356846346
2024-01-08 23:00:00+00:00,0.0006849097066706948
2024-01-09 00:00:00+00:00,0.0006321347671333289
2024-01-09 01:00:00+00:00,0.0005787218375022221
2024-01-09 02:00:00+00:00,0.0005252754399968919
2024-01-09 03:00:00+00:00,0.0004723553430362334
2024-01-09 04:00:00+00:00,0.00042046828615619137
2024-01-09 05:00:00+00:00,0.0003700610355200481
2024-01-09 06:00:00+00:00,0.00032151489151722355
2024-01-09 07:00:00+00:00,0.00027514173900079276
2024-01-09 08:00:00+00:00,0.0002311816980496895
2024-01-09 09:00:00+00:00,0.00018980239943152912
2024-01-09 10:00:00+00:00,0.00015109987487955124
2024-01-09 11:00:00+00:00,0.00011510101858185778
2024-01-09 12:00:00+00:00,8.176754360479307e-05
2024-01-09 13:00:00+00:00,5.100132600452559e-05
2024-01-09 14:00:00+00:00,2.2651000755655287e-05
2024-01-09 15:00:00+00:00,-3.4803520717902267e-06
2024-01-09 16:00:00+00:00,-2.762661470050035e-05
2024-01-09 17:00:00+00:00,-5.0049334751753994e-05
2024-01-09 18:00:00+00:00,-7.102794028185773e-05
2024-01-09 19:00:00+00:00,-9.084969245869916e-05
2024-01-09 20:00:00+00:00,-0.00010979960633034342
2024-01-09 21:00:00+00:00,-0.00012815057003254097
2024-01-09 22:00:00+00:00,-0.00014615388783615246
2024-01-09 23:00:00+00:00,-0.0001640304627549333
2024-01-10 00:00:00+00:00,-0.00018196282022222998
2024-01-10 01:00:00+00:00,-0.00020008815589857244
2024-01-10 02:00:00+00:00,-0.0002184925683742536
2024-01-10 03:00:00+00:00,-0.00023720661184482327
2024-01-10 04:00:00+00:00,-0.0002562022752951756
2024-01-10 05:00:00+00:00,-0.00027539146392101406
2024-01-10 06:00:00+00:00,-0.0002946260260828119
2024-01-10 07:00:00+00:00,-0.0003136993356985807
2024-01-10 08:00:00+00:00,-0.0003323494063292853
2024-01-10 09:00:00+00:00,-0.0003502634799918333
2024-01-10 10:00:00+00:00,-0.000367084001637915
2024-01-10 11:00:00+00:00,-0.0003824158599286305
2024-01-10 12:00:00+00:00,-0.00039583474704454565
2024-01-10 13:00:00+00:00,-0.00040689646537927615
2024-01-10 14:00:00+00:00,-0.00041514698759120334
2024-01-10 15:00:00+00:00,-0.0004201330590805427
2024-01-10 16:00:00+00:00,-0.0004214131188841857
2024-01-10 17:00:00+00:00,-0.000418568306517228
2024-01-10 18:00:00+00:00,-0.0004112133186216987
2024-01-10 19:00:00+00:00,-0.0003990068804959629
2024-01-10 20:00:00+00:00,-0.0003816616036588087
2024-01-10 21:00:00+00:00,-0.00035895301143672653
2024-01-10 22:00:00+00:00,-0.000330727529940795
2024-01-10 23:00:00+00:00,-0.00029690926141658503
2024-01-11 00:00:00+00:00,-0.0002575053804158602
2024-01-11 01:00:00+00:00,-0.00021261002008219487
2024-01-11 02:00:00+00:00,-0.00016240654552444355
2024-01-11 03:00:00+00:00,-0.0001071681431737734
2024-01-11 04:00:00+00:00,-4.725668853710604e-05
2024-01-11 05:00:00+00:00,1.6880110806125872e-05
2024-01-11 06:00:00+00:00,8.471326546350108e-05
2024-01-11 07:00:00+00:00,0.00015563868207540447
2024-01-11 08:00:00+00:00,0.00022898487008549291
2024-01-11 09:00:00+00:00,0.00030402204763182463
2024-01-11 10:00:00+00:00,0.0003799724880959239
2024-01-11 11:00:00+00:00,0.00045602192325666424
2024-01-11 12:00:00+00:00,0.0005313317969972248
2024-01-11 13:00:00+00:00,0.0006050521455572351
2024-01-11 14:00:00+00:00,0.0006763348667783813
2024-01-11 15:00:00+00:00,0.0007443471319404976
2024-01-11 16:00:00+00:00,0.0008082846898125016
2024-01-11 17:00:00+00:00,0.0008673848135355967
2024-01-11 18:00:00+00:00,0.0009209386469018699
2024-01-11 19:00:00+00:00,0.0009683027173765599
2024-01-11 20:00:00+00:00,0.0010089093986255387
2024-01-11 21:00:00+00:00,0.0010422761250464124
2024-01-11 22:00:00+00:00,0.0010680131844695907
2024-01-11 23:00:00+00:00,0.001085829942323085
2024-01-12 00:00:00+00:00,0.0010955393805997878
2024-01-12 01:00:00+00:00,0.001097060867327755
2024-01-12 02:00:00+00:00,0.0010904211062749214
2024-01-12 03:00:00+00:00,0.0010757532516383161
2024-01-12 04:00:00+00:00,0.001053294207772954
2024-01-12 05:00:00+00:00,0.0010233801689001217
2024-01-12 06:00:00+00:00,0.0009864404875005073
2024-01-12 07:00:00+00:00,0.0009429899920688343
2024-01-12 08:00:00+00:00,0.0008936199044444927
2024-01-12 09:00:00+00:00,0.0008389875334472267
2024-01-12 10:00:00+00:00,0.0007798049445102475
2024-01-12 11:00:00+00:00,0.0007168268239587026
2024-01-12 12:00:00+00:00,0.0006508377711545828
2024-01-12 13:00:00+00:00,0.0005826392616336981
2024-01-12 14:00:00+00:00,0.0005130365294048326
2024-01-12 15:00:00+00:00,0.00044282561667284147
2024-01-12 16:00:00+00:00,0.00037278083439329455
2024-01-12 17:00:00+00:00,0.0003036428673741019
2024-01-12 18:00:00+00:00,0.00023610774331424468
2024-01-12 19:00:00+00:00,0.00017081686651065691
2024-01-12 20:00:00+00:00,0.00010834829435742046
2024-01-12 21:00:00+00:00,4.9209408673053605e-05
2024-01-12 22:00:00+00:00,-6.168895142253885e-06
2024-01-12 23:00:00+00:00,-5.743640950196799e-05
2024-01-13 00:00:00+00:00,-0.0001043261480561603
2024-01-13 01:00:00+00:00,-0.00014665518674197527
2024-01-13 02:00:00+00:00,-0.00018432382252248157
2024-01-13 03:00:00+00:00,-0.00021731309396995265
2024-01-13 04:00:00+00:00,-0.00024568074088536626
2024-01-13 05:00:00+00:00,-0.00026955571145127576
2024-01-13 06:00:00+00:00,-0.00028913135435516954
2024-01-13 07:00:00+00:00,-0.0003046574593095037
2024-01-13 08:00:00+00:00,-0.00031643133190763397
2024-01-13 09:00:00+00:00,-0.00032478810733930726
2024-01-13 10:00:00+00:00,-0.0003300905217726154
2024-01-13 11:00:00+00:00,-0.00033271836990776465
2024-01-13 12:00:00+00:00,-0.0003330578821321752
2024-01-13 13:00:00+00:00,-0.0003314912547643886
2024-01-13 14:00:00+00:00,-0.0003283865620745311
2024-01-13 15:00:00+00:00,-0.0003240882692190517
2024-01-13 16:00:00+00:00,-0.0003189085511324507
2024-01-13 17:00:00+00:00,-0.000313119604076684
2024-01-13 18:00:00+00:00,-0.00030694711434495897
2024-01-13 19:00:00+00:00,-0.0003005650230149074
2024-01-13 20:00:00+00:00,-0.0002940916971800545
2024-01-13 21:00:00+00:00,-0.00028758758735039256
2024-01-13 22:00:00+00:00,-0.00028105441834116454
2024-01-13 23:00:00+00:00,-0.00027443592763564946
2024-01-14 00:00:00+00:00,-0.0002676201316042372
2024-01-14 01:00:00+00:00,-0.0002604430667853457
2024-01-14 02:00:00+00:00,-0.0002526939213717349
2024-01-14 03:00:00+00:00,-0.00024412144176371798
2024-01-14 04:00:00+00:00,-0.0002344414711770521
2024-01-14 05:00:00+00:00,-0.0002233454524071783
2024-01-14 06:00:00+00:00,-0.00021050970547060712
2024-01-14 07:00:00+00:00,-0.0001956052734145736
2024-01-14 08:00:00+00:00,-0.00017830811647250424
2024-01-14 09:00:00+00:00,-0.00015830942622133956
2024-01-14 10:00:00+00:00,-0.00013532582764984937
2024-01-14 11:00:00+00:00,-0.00010910923815820431
2024-01-14 12:00:00+00:00,-7.945615846311645e-05
2024-01-14 13:00:00+00:00,-4.621618106419187e-05
2024-01-14 14:00:00+00:00,-9.299517123672327e-06
2024-01-14 15:00:00+00:00,3.1316637981772374e-05
2024-01-14 16:00:00+00:00,7.558305695409614e-05
2024-01-14 17:00:00+00:00,0.00012337488065664837
2024-01-14 18:00:00+00:00,0.00017448956655188774
2024-01-14 19:00:00+00:00,0.00022864645446966098
2024-01-14 20:00:00+00:00,0.0002854879855261205
2024-01-14 21:00:00+00:00,0.0003445825759684411
2024-01-14 22:00:00+00:00,0.00040542911348213884
2024-01-14 23:00:00+00:00,0.00046746300976638355
2024-01-15 00:00:00+00:00,0.0005300637106498143
2024-01-15 01:00:00+00:00,0.000592563534352323
2024-01-15 02:00:00+00:00,0.000654257680327926
2024-01-15 03:00:00+00:00,0.0007144152260304923
2024-01-15 04:00:00+00:00,0.0007722909074464152
2024-01-15 05:00:00+00:00,0.0008271374617824605
2024-01-15 06:00:00+00:00,0.0008782182976472232
2024-01-15 07:00:00+00:00,0.0009248202496964868
2024-01-15 08:00:00+00:00,0.0009662661712064988
2024-01-15 09:00:00+00:00,0.0010019271194770638
2024-01-15 10:00:00+00:00,0.0010312338953298646
2024-01-15 11:00:00+00:00,0.0010536877091385176
2024-01-15 12:00:00+00:00,0.0010688697615896673
2024-01-15 13:00:00+00:00,0.0010764495474197184
2024-01-15 14:00:00+00:00,0.0010761917143035913
2024-01-15 15:00:00+00:00,0.0010679613364147163
2024-01-15 16:00:00+00:00,0.0010517274923848839
2024-01-15 17:00:00+00:00,0.0010275650698652358
2024-01-15 18:00:00+00:00,0.0009956547529764341
2024-01-15 19:00:00+00:00,0.0009562811839544263
2024-01-15 20:00:00+00:00,0.0009098293255466515
2024-01-15 21:00:00+00:00,0.0008567790854854057
2024-01-15 22:00:00+00:00,0.0007976982979631355
2024-01-15 23:00:00+00:00,0.0007332341887848286
2024-01-16 00:00:00+00:00,0.0006641034801387316
2024-01-16 01:00:00+00:00,0.0005910813171218502
2024-01-16 02:00:00+00:00,0.0005149892207560819
2024-01-16 03:00:00+00:00,0.00043668229078269353
2024-01-16 04:00:00+00:00,0.00035703589565636723
2024-01-16 05:00:00+00:00,0.00027693209659446346
2024-01-16 06:00:00+00:00,0.0001972460570858959
2024-01-16 07:00:00+00:00,0.0001188326888398648
2024-01-16 08:00:00+00:00,4.251377977035895e-05
2024-01-16 09:00:00+00:00,-3.0934160619117384e-05
2024-01-16 10:00:00+00:00,-0.00010079111795367651
2024-01-16 11:00:00+00:00,-0.0001664036505106125
2024-01-16 12:00:00+00:00,-0.00022719364939041505
2024-01-16 13:00:00+00:00,-0.0002826656297859624
2024-01-16 14:00:00+00:00,-0.00033241243133745667
2024-01-16 15:00:00+00:00,-0.0003761192374265931
2024-01-16 16:00:00+00:00,-0.00041356585681212056
2024-01-16 17:00:00+00:00,-0.00044462724556121563
2024-01-16 18:00:00+00:00,-0.0004692722820879333
2024-01-16 19:00:00+00:00,-0.00048756084256719966
2024-01-16 20:00:00+00:00,-0.0004996392573549938
2024-01-16 21:00:00+00:00,-0.000505734260640382
2024-01-16 22:00:00+00:00,-0.0005061455747473922
2024-01-16 23:00:00+00:00,-0.0005012372967084759
2024-01-17 00:00:00+00:00,-0.0004914282774222918
2024-01-17 01:00:00+00:00,-0.00047718170243440374
2024-01-17 02:00:00+00:00,-0.00045899409776957976
2024-01-17 03:00:00+00:00,-0.0004373839940163284
2024-01-17 04:00:00+00:00,-0.00041288048683083255
2024-01-17 05:00:00+00:00,-0.00038601193209890805
2024-01-17 06:00:00+00:00,-0.0003572950091817009
2024-01-17 07:00:00+00:00,-0.00032722437608395986
2024-01-17 08:00:00+00:00,-0.00029626312623029884
2024-01-17 09:00:00+00:00,-0.0002648342381159185
2024-01-17 10:00:00+00:00,-0.00023331318680112607
2024-01-17 11:00:00+00:00,-0.0002020218605103962
2024-01-17 12:00:00+00:00,-0.00017122389701235095
2024-01-17 13:00:00+00:00,-0.0001411215235910864
2024-01-17 14:00:00+00:00,-0.0001118539519121311
2024-01-17 15:00:00+00:00,-8.349734561121275e-05
2024-01-17 16:00:00+00:00,-5.6066344683750415e-05
2024-01-17 17:00:00+00:00,-2.9517097425088676e-05
2024-01-17 18:00:00+00:00,-3.7517184546570395e-06
2024-01-17 19:00:00+00:00,2.137593908340638e-05
2024-01-17 20:00:00+00:00,4.605333708657313e-05
2024-01-17 21:00:00+00:00,7.050129682335696e-05
2024-01-17 22:00:00+00:00,9.496522057430194e-05
2024-01-17 23:00:00+00:00,0.00011970569474005077
2024-01-18 00:00:00+00:00,0.00014498869186991328
2024-01-18 01:00:00+00:00,0.00017107559777827547
2024-01-18 02:00:00+00:00,0.0001982132938652374
2024-01-18 03:00:00+00:00,0.00022662452385928343
2024-01-18 04:00:00+00:00,0.0002564987684707974
2024-01-18 05:00:00+00:00,0.0002879838410016864
2024-01-18 06:00:00+00:00,0.0003211784020122314
2024-01-18 07:00:00+00:00,0.0003561255720069033
2024-01-18 08:00:00+00:00,0.00039280779815912425
2024-01-18 09:00:00+00:00,0.00043114310482134
2024-01-18 10:00:00+00:00,0.0004709828285009302
2024-01-18 11:00:00+00:00,0.0005121109067218834
2024-01-18 12:00:00+00:00,0.0005542447573793699
2024-01-18 13:00:00+00:00,0.0005970377515052587
2024-01-18 14:00:00+00:00,0.0006400832484904578
2024-01-18 15:00:00+00:00,0.0006829201294539923
2024-01-18 16:00:00+00:00,0.0007250397322966755
2024-01-18 17:00:00+00:00,0.0007658940616946379
2024-01-18 18:00:00+00:00,0.0008049051195011651
2024-01-18 19:00:00+00:00,0.0008414751763119158
2024-01-18 20:00:00+00:00,0.000874997783822519
2024-01-18 21:00:00+00:00,0.0009048693105114565
2024-01-18 22:00:00+00:00,0.0009305007704745648
2024-01-18 23:00:00+00:00,0.0009513297071918516
2024-01-19 00:00:00+00:00,0.0009668318907985737
2024-01-19 01:00:00+00:00,0.0009765325891384173
2024-01-19 02:00:00+00:00,0.0009800171794748806
2024-01-19 03:00:00+00:00,0.0009769408791053713
2024-01-19 04:00:00+00:00,0.0009670373890417589
2024-01-19 05:00:00+00:00,0.0009501262650788938
2024-01-19 06:00:00+00:00,0.0009261188545697746
2024-01-19 07:00:00+00:00,0.0008950226645855565
2024-01-19 08:00:00+00:00,0.0008569440573134015
2024-01-19 09:00:00+00:00,0.0008120892009318612
2024-01-19 10:00:00+00:00,0.0007607632381513543
2024-01-19 11:00:00+00:00,0.0007033676694350683
2024-01-19 12:00:00+00:00,0.0006403959829215691
2024-01-19 13:00:00+00:00,0.0005724275975502697
2024-01-19 14:00:00+00:00,0.0005001202191490108
2024-01-19 15:00:00+00:00,0.0004242007406083721
2024-01-19 16:00:00+00:00,0.0003454548461071081
2024-01-19 17:00:00+00:00,0.00026471550508380714
2024-01-19 18:00:00+00:00,0.0001828505637521664
2024-01-19 19:00:00+00:00,0.00010074965998300199
2024-01-19 20:00:00+00:00,1.931070096102933e-05
2024-01-19 21:00:00+00:00,-6.0573848107842e-05
2024-01-19 22:00:00+00:00,-0.00013803061199209798
2024-01-19 23:00:00+00:00,-0.00021221863889494012
2024-01-20 00:00:00+00:00,-0.00028234217410914733
2024-01-20 01:00:00+00:00,-0.000347662639405655
2024-01-20 02:00:00+00:00,-0.0004075095991284235
2024-01-20 03:00:00+00:00,-0.00046129051371594294
2024-01-20 04:00:00+00:00,-0.0005084991050348525
2024-01-20 05:00:00+00:00,-0.0005487221850173013
2024-01-20 06:00:00+00:00,-0.0005816448290961642
2024-01-20 07:00:00+00:00,-0.0006070538082267405
2024-01-20 08:00:00+00:00,-0.000624839227221423
2024-01-20 09:00:00+00:00,-0.0006349943520219289
2024-01-20 10:00:00+00:00,-0.0006376136436914545
2024-01-20 11:00:00+00:00,-0.0006328890516199775
2024-01-20 12:00:00+00:00,-0.0006211046520039801
2024-01-20 13:00:00+00:00,-0.0006026297494140214
2024-01-20 14:00:00+00:00,-0.0005779105885648408
2024-01-20 15:00:00+00:00,-0.000547460849667823
2024-01-20 16:00:00+00:00,-0.0005118511234516662
2024-01-20 17:00:00+00:00,-0.0004716975806337236
2024-01-20 18:00:00+00:00,-0.0004276500649432776
2024-01-20 19:00:00+00:00,-0.00038037984845928164
2024-01-20 20:00:00+00:00,-0.0003305672928448389
2024-01-20 21:00:00+00:00,-0.0002788896599523047
2024-01-20 22:00:00+00:00,-0.00022600931025125356
2024-01-20 23:00:00+00:00,-0.00017256251770986688
2024-01-21 00:00:00+00:00,-0.00011914911535082986
2024-01-21 01:00:00+00:00,-6.632316700943037e-05
2024-01-21 02:00:00+00:00,-1.4584838236048194e-05
2024-01-21 03:00:00+00:00,3.56263867227743e-05
2024-01-21 04:00:00+00:00,8.39370238213494e-05
2024-01-21 05:00:00+00:00,0.00013004335712328243
2024-01-21 06:00:00+00:00,0.00017371360167419875
2024-01-21 07:00:00+00:00,0.0002147884410774748
2024-01-21 08:00:00+00:00,0.00025317995357010837
2024-01-21 09:00:00+00:00,0.00028886897402621424
2024-01-21 10:00:00+00:00,0.00032190097182924747
2024-01-21 11:00:00+00:00,0.00035238055528339507
2024-01-21 12:00:00+00:00,0.0003804647415520562
2024-01-21 13:00:00+00:00,0.00040635515643658635
2024-01-21 14:00:00+00:00,0.00043028935012590064
2024-01-21 15:00:00+00:00,0.0004525314329113535
2024-01-21 16:00:00+00:00,0.0004733622484093967
2024-01-21 17:00:00+00:00,0.0004930693107919589
2024-01-21 18:00:00+00:00,0.0005119367367118613
2024-01-21 19:00:00+00:00,0.0005302354019465317
2024-01-21 20:00:00+00:00,0.0005482135472849965
2024-01-21 21:00:00+00:00,0.0005660880479692717
2024-01-21 22:00:00+00:00,0.0005840365462851173
2024-01-21 23:00:00+00:00,0.0006021906279863958
2024-01-22 00:00:00+00:00,0.0006206302005244355
2024-01-22 01:00:00+00:00,0.0006393792050107601
2024-01-22 02:00:00+00:00,0.0006584027650075082
2024-01-22 03:00:00+00:00,0.0006776058442126553
2024-01-22 04:00:00+00:00,0.0006968334525287623
